text,len,combo_count,is_syntactic,morph_prefix,morph_suffix,pos_start,pos_end,atomic_slice,semantic_weight,game_weight,start_combo_count
impo,4,47,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,17
impor,5,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.96,1.06,6
impos,5,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.24,1.34,5
impr,4,32,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,15
impre,5,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.16,1.26,4
impri,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,4
impro,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,7
imps,4,14,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.01,1.11,0
impu,4,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,6
impul,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84,0.94,3
ims,3,74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,0
imsi,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,0
imso,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,0
imu,3,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9,0.9,0
imus,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
imy,3,11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.74,0.74,0
in,2,5845,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,1.35,442
ina,3,282,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,7
inab,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,1
inac,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,2
inag,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.69,0.69,0
inage,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.88,0.88,0
inal,4,68,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
inals,5,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.04,1.14,0
inan,4,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.13,1.13,1
inant,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
inar,4,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.17,1.17,0
inary,5,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1.1,0
inas,4,51,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
inat,4,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
inate,5,50,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
inb,3,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,2
inbo,4,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.97,0.97,1
inbr,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,1
inc,3,232,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,45
inca,4,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.13,1.23,3
ince,4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,6
incen,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,3
incep,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,1
inces,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,0.96,1
inch,4,38,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,2
inci,4,43,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,9
incid,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,3
incip,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,0
incis,5,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.08,1.18,3
incit,5,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.96,1.06,2
incl,4,29,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,9
incli,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,2
inclu,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84,0.94,6
inco,4,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,5
incom,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84,0.94,2
incor,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
incr,4,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.93,1.03,4
incre,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84,0.94,4
inct,4,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.73,0.83,0
incu,4,36,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,7
incub,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,2
incur,5,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.16,1.26,5
ind,3,325,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,41
inde,4,45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,12
inded,5,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1.1,0
inden,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2
inder,5,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.16,1.26,0
index,5,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.12,1.22,4
indi,4,68,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,13
indic,5,24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.45,1.5,6
indig,5,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.24,1.34,3
indl,4,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.29,1.29,0
indle,5,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.92,1.02,0
indli,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
indo,4,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,2
indr,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,0.77,0
inds,4,32,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
indu,4,45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,12
induc,5,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.32,1.42,6
indul,5,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.08,1.18,4
indw,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
ine,3,968,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,5
inea,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,0
inear,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,0.96,0
ined,4,147,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,1
inee,4,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.93,1.03,0
inees,5,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.88,0.98,0
inel,4,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.89,0.89,0
inely,5,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1.1,0
inen,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,0
inent,5,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.92,1.02,0
iner,4,76,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,2
iners,5,45,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
inert,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,3
inery,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.8,0.9,0
ines,4,341,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
iness,5,246,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
inet,4,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.89,0.89,0
inets,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,0
inf,3,191,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,55
infa,4,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,7
infan,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,4
infe,4,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,12
infec,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,4
infer,5,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.2,1.3,7
infes,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
infi,4,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,7
infir,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
infl,4,36,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,12
infla,5,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.24,1.34,5
infli,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,2
influ,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,2
info,4,22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,9
infor,5,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.96,1.06,7
infr,4,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.89,0.99,3
infra,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,2
infu,4,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.21,1.31,4
inful,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,0
infus,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,3
ing,3,6544,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1.15,1.5,8
inge,4,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,6
inged,5,21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.44,1.5,0
ingen,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,2
inger,5,21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.44,1.5,0
inges,5,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.45,1.45,3
ingi,4,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
ingl,4,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.25,1.25,0
ingle,5,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.16,1.26,0
ingly,5,119,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
ingo,4,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.85,0.95,0
ingr,4,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.17,1.17,2
ingra,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,0.96,1
ings,4,694,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
ingu,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,0
ingy,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.69,0.69,0
inh,3,53,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,17
inha,4,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.25,1.35,7
inhab,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,3
inhal,5,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.92,1.02,3
inhe,4,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.13,1.23,4
inher,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,4
inhi,4,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.69,0.79,4
inhib,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84,0.94,4
inhu,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,2
inhum,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,2
ini,3,318,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,8
inia,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,0
inic,4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
inie,4,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09,1.09,0
inier,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.96,0.96,0
inies,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,0
inin,4,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09,1.09,0
inine,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
ining,5,85,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
inis,4,24,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
inish,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,0
inism,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,0
inist,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.8,0.9,0
init,4,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.25,1.35,7
inite,5,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.96,1.06,0
initi,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,7
inity,5,15,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.2,1.3,0
inium,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,0
inj,3,31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,14
inje,4,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.93,1.03,7
injec,5,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.96,1.06,6
inju,4,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.09,1.19,7
injur,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,4
ink,3,172,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,4
inka,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,0
inke,4,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09,1.09,0
inked,5,13,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.12,1.22,1
inker,5,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.12,1.22,0
inki,4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,1
inkl,4,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.29,1.29,1
inkle,5,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.88,0.98,0
inkli,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,1
inks,4,39,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.3,1.4,1
inl,3,43,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,5
inla,4,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.05,1.15,2
inle,4,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.05,1.05,1
inli,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,0
inly,4,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.85,0.95,0
inm,3,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.94,0.94,2
inma,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,2
inn,3,103,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,14
inna,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,1
inne,4,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,1
inned,5,11,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.04,1.14,0
inner,5,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.32,1.42,2
inni,4,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,2
inno,4,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.81,0.91,6
innoc,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,4
inny,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,0
ino,3,138,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,1
inoc,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,0
inocu,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
inol,4,11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.89,0.89,0
inos,4,21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.29,1.39,0
inou,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
inous,5,26,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
inp,3,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.94,1.04,3
inpo,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
inq,3,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9,1,8
inqu,4,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.05,1.15,8
inqui,5,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.08,1.18,7
ins,3,897,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,76
insa,4,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.93,1.03,3
insc,4,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.97,0.97,1
inscr,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
inse,4,27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,8
insec,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,2
inser,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,4
inset,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
insh,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,1
insi,4,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,15
insig,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,3
insis,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84,0.94,4
inso,4,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,7
insol,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,4
insp,4,21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.29,1.39,7
inspe,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,3
inspi,5,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.96,1.06,4
inst,4,49,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,16
insta,5,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.45,1.5,7
insti,5,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.96,1.06,6
insu,4,39,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,16
insul,5,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.24,1.34,8
insur,5,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.32,1.42,6
int,3,512,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,73
inta,4,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.13,1.23,3
inte,4,156,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,49
inted,5,32,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
integ,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,6
inten,5,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.32,1.42,11
inter,5,112,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1.45,1.5,28
intes,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,1
inth,4,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.17,1.27,0
inti,4,63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,2
intim,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2
intl,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,0
into,4,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
inton,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
intr,4,42,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,15
intre,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
intri,5,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.92,1.02,5
intro,5,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.12,1.22,3
intru,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,6
ints,4,60,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
intu,4,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.17,1.17,2
intui,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,2
inty,4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.69,0.79,0
inu,3,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,1
inum,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
inun,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,1
inund,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
inus,4,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.77,0.87,0
inv,3,119,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,47
inva,4,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.17,1.27,11
invad,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,5
inve,4,50,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,21
inven,5,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.08,1.18,8
inver,5,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.2,1.3,5
inves,5,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.84,0.94,5
invi,4,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,5
invit,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,3
invo,4,27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,10
invok,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,3
invol,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,4
inw,3,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,3
inwa,4,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.89,0.99,3
inx,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.54,0.54,0
iny,3,30,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,0
io,2,929,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,6
ioc,3,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.74,0.74,0
iod,3,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,1
iodi,4,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,1
iodin,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
iog,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,0.5,0
iol,3,73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,0
iola,4,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.93,0.93,0
iole,4,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.17,1.17,0
ioles,5,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.08,1.08,0
ioli,4,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.97,0.97,0
iolo,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,0
iom,3,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.74,0.74,0
ioma,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.73,0.73,0
ion,3,695,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,4
iona,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,0
ional,5,24,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
ione,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
ioned,5,24,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.45,1.5,0
ioner,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,0
ioni,4,43,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,2
ionic,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
ionis,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,0
ioniz,5,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.08,1.08,2
ions,4,281,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,1
iop,3,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.66,0.66,0
ior,3,35,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,0
